common.name,species.name,1901,1911,1913,1914,1915,1916,1917,1918,1919,1921,1922,1935,1936,1937,1938,1939,1942,1943,1944,1945,1946,1947,1948,1949,1950,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Scolopacidae sp.,Scolopacidae sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Woodcock,Scolopax minor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,3,8,7,6,4,10,6,10,3,1,3,2,3,5,1,1,4,1,2,5,5,3,1,3,9,2,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ovenbird,Seiurus aurocapilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Rufous Hummingbird,Selasphorus rufus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Selasphorus sp.,Selasphorus sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Black-throated Blue Warbler,Setophaga caerulescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yellow-rumped Warbler,Setophaga coronata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,15,0,0,27,0,0,0,0,0,0,0
Yellow-rumped Warbler (Myrtle),Setophaga coronata coronata,0,0,0,1,11,3,1,2,6,4,7,0,0,0,1,0,0,8,4,29,87,213,41,57,64,181,313,133,68,8,34,166,61,19,23,43,5,15,11,0,3,13,9,5,4,2,9,74,33,38,12,64,10,12,190,49,79,0,186,80,31,4,81,13,40,46,7,129,14,37,68,67,34,78,59,83,51,42,99,0,34,26,0,28,13,0,28,9,114,4,63,8,44
Prairie Warbler,Setophaga discolor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Yellow-throated Warbler,Setophaga dominica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Blackburnian Warbler,Setophaga fusca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palm Warbler,Setophaga palmarum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,2,3,0,1,1,1,0,2,0,1,0,1,0,0,1,0,0,0,1,0,2,0,1,1,16,0,2,2,28,2,0,0,3,5,11,0,0,0,1,0,0,0,0,0,0,0
Palm Warbler (Yellow),Setophaga palmarum hypochrysea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palm Warbler (Western),Setophaga palmarum palmarum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yellow Warbler,Setophaga petechia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pine Warbler,Setophaga pinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,3,2,5,4,0,1,0,1,1,1,0,0,2,0,1
American Redstart,Setophaga ruticilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cape May Warbler,Setophaga tigrina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Bluebird,Sialia sialis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,106,96,45,94,199,98,138,39,43,46,24,17,4,9,3,11,0,5,0,2,0,0,1,0,0,0,0,0,0,0,0,3,13,1,4,2,8,28,7,2,8,0,13,19,15,18,31,53,71,60,69,78,124,82,34,35,90,100,43,31,22,27,47,123,92,62,59,22,61,24,42
bluebird sp.,Sialia sp.,0,0,0,3,11,12,14,21,6,8,20,15,3,0,18,12,2,32,9,82,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Red-breasted Nuthatch,Sitta canadensis,8,0,0,0,0,2,0,4,0,3,0,1,1,5,6,0,0,6,0,2,5,1,0,2,0,0,0,121,10,7,10,0,1,0,6,0,31,0,23,1,0,8,17,0,1,2,14,5,25,5,24,4,7,27,44,7,49,2,28,37,1,2,25,1,1,1,13,10,3,1,2,5,21,12,0,1,1,2,15,2,15,6,1,8,0,17,2,4,1,9,1,0,0
White-breasted Nuthatch,Sitta carolinensis,10,4,2,0,8,2,1,8,0,4,2,8,6,4,11,2,3,11,11,131,43,142,114,139,67,139,223,213,273,82,155,139,183,67,150,59,130,62,100,69,33,130,39,27,46,21,79,37,138,33,145,46,84,63,105,167,128,122,134,104,138,134,101,56,94,85,101,126,85,93,108,139,190,78,145,96,119,180,281,286,289,277,178,314,344,455,384,382,436,210,398,66,271
Yellow-bellied Sapsucker,Sphyrapicus varius,0,0,0,1,0,1,1,4,1,0,2,0,0,0,0,0,0,0,0,3,1,5,3,6,4,7,8,9,19,4,4,8,13,9,7,6,10,13,4,4,8,11,3,12,14,7,8,14,30,6,8,13,5,9,16,19,27,37,54,49,37,26,42,8,23,14,26,16,20,26,29,21,21,14,25,17,24,37,43,32,29,22,19,35,25,35,49,40,41,24,53,12,45
Pine Siskin,Spinus pinus,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,24,47,0,2,0,4,128,2,88,15,0,21,4,17,1,1,1,15,0,1,0,0,220,37,19,19,11,40,9,1,7,110,0,6,9,27,21,1,5,30,18,57,22,16,4,0,9,1,2,2,2,1,0,1,2,0,0,1,0,2,1,0,15,0,2,0,57,0,7,24,0,1,0,0
Spinus sp. (goldfinch sp.),Spinus sp. (goldfinch sp.),8,11,23,4,29,1,30,20,11,3,45,3,2,7,102,17,14,3,18,180,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Goldfinch,Spinus tristis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,323,333,337,583,1298,731,398,273,640,230,736,213,170,520,520,310,950,300,350,690,410,300,190,361,541,466,250,523,451,345,298,389,448,354,252,265,273,176,295,189,249,163,346,383,303,535,233,211,464,536,469,299,457,181,396,558,528,465,616,563,196,355,260,408,445,522,331,346,278,145,306
Dickcissel,Spiza americana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Chipping Sparrow,Spizella passerina,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,1,0,0,23,0,0,0,3,0,4,0,0,1,1,0,21,0,10,2,2,2,3,0,4,4,2,0,0,0,1,0,2,0,0,4,3,0,0,0,1,0,0,0,1,4,0,0,0,2,3,1,5,2,21,1,0,0,3,0,1,2,4,5,3,7,8,15,5,21,2
Field Sparrow,Spizella pusilla,0,0,27,2,32,2,0,11,4,2,4,0,0,0,7,8,0,0,0,29,33,107,125,129,145,192,507,368,181,239,199,339,195,51,65,240,270,160,300,34,250,150,130,150,300,57,123,193,201,135,102,85,306,184,112,72,73,48,58,58,107,52,117,28,102,87,51,42,45,51,55,52,49,21,29,99,34,22,27,39,27,28,35,47,3,31,14,24,17,2,23,7,31
American Tree Sparrow,Spizelloides arborea,0,67,143,100,27,10,226,200,16,20,50,15,2,2,140,37,28,10,1,107,76,24,245,123,158,230,259,307,327,30,143,97,78,16,54,140,100,45,110,73,73,130,190,34,23,27,18,28,10,8,11,12,12,13,6,2,7,12,6,4,3,2,10,3,3,4,4,3,33,30,4,4,4,1,1,8,6,2,4,3,1,2,2,0,1,2,0,0,9,0,0,0,0
tern sp.,Sterninae sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
owl sp.,Strigiformes sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barred Owl,Strix varia,0,0,1,1,3,5,2,2,0,0,0,0,2,0,0,0,0,0,1,5,6,4,4,5,6,7,16,13,12,12,8,6,3,2,3,5,3,0,2,2,0,1,4,0,1,1,1,2,4,5,4,3,4,9,4,2,2,1,1,3,3,2,3,1,2,2,1,5,2,2,1,3,2,3,5,4,0,3,4,9,3,3,0,8,7,5,4,5,5,3,6,1,5
Eastern Meadowlark,Sturnella magna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,35,50,33,46,50,62,52,46,50,27,21,6,9,18,25,12,0,30,28,2,9,3,17,19,48,30,36,16,20,45,7,40,3,3,18,12,0,1,2,4,0,2,3,1,0,0,3,5,1,9,0,0,0,0,4,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0
Western/Eastern Meadowlark,Sturnella neglecta/magna,0,0,11,3,61,5,6,0,7,18,18,0,0,0,0,0,0,0,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
European Starling,Sturnus vulgaris,0,0,0,0,0,20,14,0,14,34,40,300,20,28,1800,5600,4,10,4,15000,1652,5766,14163,14211,13538,9085,22655,54165,40339,22465,25278,36382,0,181074,209746,150000,150000,420000,95000,7000,7400,8800,8500,13000,8200,7177,15275,6236,14375,17562,7501,21530,12623,10947,5376,9867,29139,11143,5219,9920,4494,3952,2309,3805,15486,4450,7056,5015,5124,4154,5173,3610,4096,5082,5743,4794,3369,3770,4834,14026,6894,4218,1994,2199,4028,3741,5025,3481,4045,3556,5235,3847,4309
Tree Swallow,Tachycineta bicolor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carolina Wren,Thryothorus ludovicianus,10,3,4,5,10,20,5,4,1,3,3,0,0,5,4,5,2,2,0,55,57,78,86,100,124,172,305,272,226,119,283,138,280,69,72,100,100,130,120,89,82,140,99,190,140,153,506,422,395,346,272,218,218,179,307,176,244,380,296,425,387,227,194,128,402,529,576,431,240,245,342,359,431,316,426,380,294,459,502,603,362,551,259,446,418,669,702,620,482,324,609,224,641
Brown Thrasher,Toxostoma rufum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,8,5,2,1,2,2,2,2,8,0,1,2,6,3,9,1,2,2,2,2,1,1,1,2,1,1,1,1,0,1,2,1,0,2,2,2,2,3,1,2,2,1,1,5,1,3,1,0,4,1,0,0,0,1,2,1,1,6
Lesser Yellowlegs,Tringa flavipes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greater Yellowlegs,Tringa melanoleuca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,2,3,4,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hummingbird sp.,Trochilidae sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
House Wren,Troglodytes aedon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,3,0,1,3,0,0,1,1,2,1,0,1,1,0,0,2,4,3,2,1,1,2,2,1,0,2,1,2,1,1,0,0,2,0,1,1,1,0,1,0,1,0,0,2
Winter Wren,Troglodytes hiemalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,43,71,55,73,27,18,38,8,28
Pacific/Winter Wren,Troglodytes pacificus/hiemalis,12,0,2,0,2,1,2,1,1,1,0,5,0,5,2,1,0,0,0,5,16,13,12,15,12,56,110,43,54,23,16,20,9,9,4,23,12,5,11,11,15,22,3,13,10,15,37,27,18,20,14,12,10,14,8,8,14,17,17,22,15,13,12,8,13,36,22,23,10,19,19,24,41,9,14,20,11,24,34,45,16,38,23,0,0,0,0,0,0,0,0,0,0
wren sp.,Troglodytidae sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
American Robin,Turdus migratorius,0,0,0,88,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,4,2,6,1,10,17,20,51,286,1,216,9,62,0,0,9,7,9,7,47,7,9,10,16,13,32,44,36,83,17,23,16,54,116,67,55,114,59,344,44,293,181,175,138,217,339,315,506,566,709,668,693,613,134,934,1259,1502,1055,2577,12144,2151,1986,2600,1274,3954,1473,3887,3259,2627,4661,1411,1528,2545
Barn Owl,Tyto alba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,3,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barn Owl (American),Tyto alba furcata Group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blue-headed Vireo,Vireo solitarius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mourning Dove,Zenaida macroura,0,0,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,0,69,4,13,26,43,57,136,590,498,166,172,283,328,448,282,595,310,990,1200,1500,900,820,1200,860,1100,1300,798,2336,1392,877,727,1023,1047,1169,1115,864,520,799,746,530,701,695,961,544,451,860,439,738,955,417,466,760,631,510,480,421,575,760,1026,1121,1020,1396,1031,446,1003,1160,1321,1221,958,1071,947,1172,737,1469
White-throated Sparrow,Zonotrichia albicollis,35,1,6,57,38,45,25,40,3,3,12,18,1,6,14,27,9,17,35,221,734,563,746,559,841,1158,1532,1798,1123,1125,733,1308,1404,718,754,1000,1100,530,520,350,650,900,390,940,550,764,1598,1837,1499,1388,1815,1607,1407,1339,1465,1443,1229,1241,1968,1058,993,674,952,393,1183,869,1072,902,741,819,924,765,1144,826,691,1198,1353,1116,1623,1944,1234,1527,857,1183,1608,2302,1578,1901,1994,1707,1773,1763,2008
Golden-crowned Sparrow,Zonotrichia atricapilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White-crowned Sparrow,Zonotrichia leucophrys,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2,4,18,4,3,1,12,2,4,3,3,14,7,9,3,16,26,43,3,4,0,1,19,53,8,16,6,2,3,0,1,3,0,7,1,11,1,0,0,1,0,2,0,4,2,3,2,2,3,2,2,2,5,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
